UNIQUE_ID,AGE,EDUCATION,EDUCATION-NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,NATIVE_COUNTRY
29796,32,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
13240,49,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
2429,32,Some-college,10,Divorced,Sales,Not-in-family,White,Male,United-States
18246,46,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
8857,22,Some-college,10,Never-married,,Own-child,White,Female,United-States
13447,38,HS-grad,9,Married-civ-spouse,,Wife,White,Female,United-States
8447,45,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
6683,41,11th,7,Divorced,Priv-house-serv,Unmarried,White,Female,Guatemala
25839,35,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India
9729,43,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2016,47,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
10251,52,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,United-States
15968,26,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,United-States
3905,19,Some-college,10,Never-married,,Own-child,White,Female,United-States
11440,30,5th-6th,3,Married-civ-spouse,,Husband,White,Male,Mexico
118,38,11th,7,Married-civ-spouse,Sales,Husband,White,Male,United-States
3047,18,HS-grad,9,Never-married,,Own-child,White,Male,United-States
19352,53,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
3154,42,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12269,25,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,Italy
30585,46,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9795,52,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
5855,56,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
10503,28,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,
21741,52,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
17748,27,Bachelors,13,Married-civ-spouse,,Wife,White,Female,United-States
16799,50,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Italy
14499,56,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
4578,37,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,United-States
1156,30,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
527,23,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican-Republic
14632,27,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
26427,56,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
31512,47,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,United-States
8299,26,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,United-States
26658,44,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
11552,23,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
2536,31,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
10363,44,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,England
674,27,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
11393,44,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,United-States
2188,31,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
26389,34,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,United-States
32181,49,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,United-States
12551,90,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Male,South
26991,45,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
24974,63,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
13623,27,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
19893,42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
29653,42,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,United-States
3093,29,10th,6,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,United-States
5158,44,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
3447,36,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,Mexico
9897,47,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
10226,19,Some-college,10,Never-married,,Own-child,White,Male,United-States
30131,40,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1654,62,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,
14862,30,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,United-States
15764,46,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
4021,29,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,United-States
8387,46,5th-6th,3,Separated,Handlers-cleaners,Not-in-family,White,Male,Mexico
20825,39,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
25734,36,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
29328,50,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3852,47,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
13407,19,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States
3346,26,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,United-States
6319,46,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,India
22823,34,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
11740,35,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
5301,76,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,
12216,43,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
12933,36,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,United-States
2467,34,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,United-States
25718,45,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6747,21,12th,8,Never-married,Adm-clerical,Own-child,Black,Male,United-States
14855,20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
22289,46,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
14517,25,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
12018,27,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,Male,United-States
26104,56,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
31210,40,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
1051,43,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
11494,45,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States
24622,48,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
29078,31,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
3454,26,11th,7,Never-married,Handlers-cleaners,Unmarried,White,Male,United-States
8355,32,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
9094,29,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,Jamaica
12342,46,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
10190,30,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
14926,56,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
4585,27,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,Jamaica
2539,32,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3230,41,11th,7,Divorced,Other-service,Unmarried,Other,Female,United-States
664,52,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7877,39,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
3370,73,10th,6,Widowed,Other-service,Not-in-family,White,Female,United-States
13298,63,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,
11662,41,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
4676,43,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,Trinadad&Tobago
27513,55,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
3364,36,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,United-States
8707,22,HS-grad,9,Never-married,,Unmarried,Black,Female,United-States
13109,50,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
27770,61,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India
8652,42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
21115,40,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
3031,43,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
12808,28,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States
3637,81,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
27751,43,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,United-States
9507,42,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,United-States
5522,39,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
6225,40,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,Philippines
8466,62,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5186,33,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7898,32,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
4209,90,Bachelors,13,Widowed,,Other-relative,White,Female,United-States
5328,27,HS-grad,9,Never-married,,Not-in-family,White,Female,United-States
13016,19,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
14403,26,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
8207,45,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,United-States
17263,52,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States
13153,24,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States
16010,32,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
10554,41,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
6397,50,Some-college,10,Separated,Other-service,Unmarried,Black,Female,United-States
12810,21,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,United-States
13931,30,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
15806,56,Masters,14,Divorced,Sales,Not-in-family,White,Male,United-States
6910,55,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
23619,46,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
9715,53,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,El-Salvador
11992,23,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,Columbia
6021,33,HS-grad,9,Separated,,Unmarried,White,Female,United-States
570,60,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,United-States
3202,22,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,United-States
12243,31,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
2167,66,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
16911,46,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
1915,22,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States
16802,49,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
20151,54,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
13677,55,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
30193,60,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,United-States
12033,43,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
4291,26,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States
22432,36,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Canada
769,24,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
1984,27,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,United-States
21380,36,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9946,43,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,United-States
29973,43,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,United-States
1413,51,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,United-States
7536,21,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,United-States
657,31,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,
1282,36,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1766,50,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
15815,38,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1189,38,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,United-States
26943,47,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
5828,46,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
23941,37,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5601,60,Masters,14,Divorced,Prof-specialty,Other-relative,Black,Male,United-States
11181,43,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
13495,42,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
4349,68,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
11886,29,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,Ecuador
1797,35,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
14990,28,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
3836,36,Assoc-voc,11,Married-civ-spouse,,Wife,White,Female,United-States
12227,26,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
5508,31,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,United-States
13835,34,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
24207,59,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
31001,30,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
8433,30,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
5454,49,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,United-States
28272,47,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,United-States
13742,34,Some-college,10,Never-married,Sales,Unmarried,White,Male,United-States
4498,24,Some-college,10,Never-married,Sales,Own-child,White,Male,United-States
12716,49,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2691,33,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,
3004,31,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,United-States
8206,23,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,United-States
29763,61,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,United-States
12621,39,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
6750,28,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,United-States
17923,44,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
14649,52,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
10405,33,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,India
15721,41,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14032,30,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,United-States
3281,21,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,United-States
254,52,HS-grad,9,Divorced,,Not-in-family,White,Male,United-States
15539,33,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Male,United-States
